timestamp,duration,protocol,source_ip,source_port,direction,destination_ip,destination_port,state,source_type_of_service,destination_type_of_service,total_packets,bytes_transferred_total,bytes_transferred_source_to_dest,source_type_service,flowID,pps,bps_oneway,bpp_oneway,bps_twoway,bpp_twoway
2024-01-01 13:32:00,37.486338092859725,ICMP,136.21.5.203,14931,outbound,226.45.21.138,39660,FIN,1,0,410,97525,66685,1,136.21.5.203/14931/outbound/226.45.21.138/39660,10.937317989939793,1778.9147564856953,162.64634146341464,2601.614480411898,237.8658536585366
2024-01-01 13:33:00,276.26048059694995,ICMP,239.184.103.35,58021,inbound,176.7.38.234,11863,CON,3,2,3,50079,23275,3,239.184.103.35/58021/inbound/176.7.38.234/11863,0.01085931651721423,84.2501973127204,7758.333333333333,181.27457062185715,16693.0
2024-01-01 13:34:00,260.98191898243226,UDP,79.219.115.56,37659,inbound,163.48.45.37,1034,REQ,2,1,691,25565,68223,2,79.219.115.56/37659/inbound/163.48.45.37/1034,2.64769299993734,261.40891394316236,98.73082489146165,97.95697763154574,36.99710564399421
2024-01-01 13:35:00,155.699533332109,ICMP,49.172.81.65,49944,inbound,136.53.164.218,40122,CON,0,1,552,54000,40275,0,49.172.81.65/49944/inbound/136.53.164.218/40122,3.545290009460576,258.67129552721866,72.96195652173913,346.82184875157805,97.82608695652173
2024-01-01 13:36:00,177.42350317990426,TCP,77.44.245.78,63583,inbound,92.39.33.95,48853,CON,2,4,452,59899,10857,2,77.44.245.78/63583/inbound/92.39.33.95/48853,2.5475767973179972,61.19256922230419,24.01991150442478,337.6046517313069,132.51991150442478
2024-01-01 13:37:00,119.76091089065206,ICMP,20.191.220.122,5897,outbound,79.235.126.16,10254,ACK,1,2,676,96229,6452,1,20.191.220.122/5897/outbound/79.235.126.16/10254,5.644579646001717,53.87400573373237,9.544378698224852,803.5092525963007,142.35059171597632
2024-01-01 13:38:00,16.523015482727196,ICMP,234.220.66.82,9659,outbound,161.174.109.51,53001,FIN,3,1,819,21430,4571,3,234.220.66.82/9659/outbound/161.174.109.51/53001,49.56722341973019,276.6444178896052,5.581196581196581,1296.9787519961149,26.166056166056165
2024-01-01 13:39:00,100.62565276960568,ICMP,3.181.205.63,34089,inbound,118.207.220.8,41256,CON,2,3,747,8402,63215,2,3.181.205.63/34089/inbound/118.207.220.8/41256,7.423554326751497,628.2195271293118,84.6251673360107,83.4975949844258,11.247657295850066
2024-01-01 13:40:00,240.8757492345436,TCP,40.58.182.61,46887,inbound,33.187.112.220,48538,REQ,3,1,769,78543,8432,3,40.58.182.61/46887/inbound/33.187.112.220/48538,3.1925173141909586,35.005599471076934,10.964889466840052,326.07267543368073,102.13654096228869
2024-01-01 13:41:00,1.4891436990803972,UDP,132.250.59.115,56032,inbound,205.148.185.84,36795,CON,0,1,872,90066,15115,0,132.250.59.115/56032/inbound/205.148.185.84/36795,585.5714264100188,10150.128566728708,17.333715596330276,60481.738636519214,103.28669724770643
2024-01-01 13:42:00,100.11640159017412,TCP,75.121.222.106,42828,inbound,197.9.5.247,30280,REQ,0,1,495,72817,14475,0,75.121.222.106/42828/inbound/197.9.5.247/30280,4.9442448204069445,144.58170459674852,29.242424242424242,727.323384015298,147.1050505050505
2024-01-01 13:43:00,119.51079120792387,UDP,96.90.157.234,34807,inbound,115.120.140.64,26675,ACK,4,4,417,12975,13161,4,96.90.157.234/34807/inbound/115.120.140.64/26675,3.489224661516188,110.12394669116199,31.56115107913669,108.5676018781116,31.115107913669064
2024-01-01 13:44:00,161.26494132108306,UDP,130.61.255.48,35176,inbound,20.56.238.45,33407,FIN,4,1,391,27319,40849,4,130.61.255.48/35176/inbound/20.56.238.45/33407,2.424581541387275,253.3036608289739,104.47314578005115,169.40445813084133,69.8695652173913
2024-01-01 13:45:00,275.9646993621869,ICMP,137.91.158.123,59765,outbound,136.9.200.112,40987,CON,2,1,373,36282,53307,2,137.91.158.123/59765/outbound/136.9.200.112/40987,1.35162214899979,193.16601044700215,142.9142091152815,131.47333729225304,97.27077747989276
2024-01-01 13:46:00,103.96916371035176,UDP,226.60.247.206,42537,outbound,233.194.138.11,56896,FIN,4,4,628,80641,61227,4,226.60.247.206/42537/outbound/233.194.138.11/56896,6.040252490147449,588.8957630800284,97.4952229299363,775.6242055063382,128.40923566878982
2024-01-01 13:47:00,104.15126524867868,TCP,48.152.163.135,52526,outbound,138.152.176.176,53264,CON,3,2,52,42369,37901,3,48.152.163.135/52526/outbound/138.152.176.176/53264,0.49927381943792276,363.90340443301363,728.8653846153846,406.8025472262567,814.7884615384615
2024-01-01 13:48:00,221.27662430811355,TCP,201.249.57.100,30116,inbound,217.10.189.117,14686,REQ,4,0,376,79881,8866,4,201.249.57.100/30116/inbound/217.10.189.117/14686,1.6992305498860287,40.06749482789769,23.579787234042552,361.0006264772496,212.4494680851064
2024-01-01 13:49:00,135.72016047285314,UDP,112.172.61.38,18677,inbound,164.38.52.217,14763,FIN,3,4,395,6557,77903,3,112.172.61.38/18677/inbound/164.38.52.217/14763,2.9104003312684577,573.9972582450802,197.22278481012657,48.312645499056394,16.6
2024-01-01 13:50:00,67.45898639970058,ICMP,224.57.243.208,33487,inbound,206.230.55.103,64318,CON,4,4,923,6849,2225,4,224.57.243.208/33487/inbound/206.230.55.103/64318,13.682387614470542,32.983003729357485,2.410617551462622,101.52835619881772,7.4203683640303355
2024-01-01 13:51:00,135.78661088819473,ICMP,99.228.210.191,35052,outbound,129.55.117.131,49380,ACK,4,1,142,33164,11391,4,99.228.210.191/35052/outbound/129.55.117.131/49380,1.0457584814228946,83.88897790062107,80.21830985915493,244.2361568866822,233.54929577464787
2024-01-01 13:52:00,42.343020411901975,TCP,44.28.58.70,41493,inbound,253.29.11.247,2813,REQ,4,1,86,9921,63958,4,44.28.58.70/41493/inbound/253.29.11.247/2813,2.0310313048860045,1510.4732581151056,743.6976744186046,234.3007159973727,115.36046511627907
2024-01-01 13:53:00,52.998457253216365,ICMP,92.8.126.219,58552,inbound,35.76.179.158,20444,FIN,1,0,464,98397,25704,1,92.8.126.219/58552/inbound/35.76.179.158/20444,8.754971824615533,484.9952495256846,55.39655172413793,1856.6012125575314,212.0625
2024-01-01 13:54:00,149.56049504456996,UDP,134.156.185.144,21971,outbound,102.234.86.195,24785,CON,1,1,46,78755,60945,1,134.156.185.144/21971/outbound/102.234.86.195/24785,0.30756785062988534,407.4939707964861,1324.891304347826,526.5762190512309,1712.0652173913043
2024-01-01 13:55:00,125.7357423064139,UDP,144.214.222.130,57073,inbound,52.79.134.21,41390,FIN,4,3,844,7764,59746,4,144.214.222.130/57073/inbound/52.79.134.21/41390,6.712490692926436,475.17117172936355,70.78909952606635,61.74855182450337,9.199052132701421
2024-01-01 13:56:00,274.46228573032323,TCP,21.63.89.35,60778,outbound,221.74.183.224,38630,CON,3,1,238,29381,57939,3,21.63.89.35/60778/outbound/221.74.183.224/38630,0.8671501054022782,211.10004183572522,243.44117647058823,107.04931616312747,123.44957983193277
2024-01-01 13:57:00,108.78193034507824,UDP,234.228.244.213,31002,outbound,58.92.191.250,39664,REQ,2,1,10,31921,30244,2,234.228.244.213/31002/outbound/58.92.191.250/39664,0.0919270320748858,278.0241158072846,3024.4,293.440279086243,3192.1
2024-01-01 13:58:00,174.21844624838522,TCP,62.169.75.169,23080,inbound,103.139.6.127,53829,ACK,0,3,664,24747,34887,0,62.169.75.169/23080/inbound/103.139.6.127/53829,3.811307093471191,200.24860025591784,52.54066265060241,142.04580819598127,37.269578313253014
2024-01-01 13:59:00,189.71605994706715,UDP,189.12.10.53,30031,outbound,251.54.230.105,45159,REQ,1,0,573,70018,68944,1,189.12.10.53/30031/outbound/251.54.230.105/45159,3.0203030790322827,363.4062399315911,120.32111692844677,369.06733156663586,122.195462478185
2024-01-01 14:00:00,4.027027530841257,TCP,16.7.103.58,44193,inbound,62.239.89.231,38091,FIN,4,3,530,82085,41626,4,16.7.103.58/44193/inbound/62.239.89.231/38091,131.61072178944892,10336.65642492,78.53962264150944,20383.520939786627,154.87735849056602
2024-01-01 14:01:00,199.0948578678115,ICMP,57.39.236.186,49311,outbound,201.232.97.236,59444,FIN,0,4,598,82899,19777,0,57.39.236.186/49311/outbound/201.232.97.236/59444,3.0035933946472917,99.3345594748152,33.07190635451505,416.3794127472673,138.62709030100334
2024-01-01 14:02:00,53.49298646423845,UDP,130.93.221.203,55769,inbound,77.182.118.35,18381,CON,1,3,649,90279,34629,1,130.93.221.203/55769/inbound/77.182.118.35/18381,12.13243161201842,647.3558925925822,53.357473035439135,1687.6791887541,139.10477657935286
2024-01-01 14:03:00,288.3249882090896,UDP,138.43.138.206,45656,outbound,89.151.171.144,40875,REQ,2,2,913,75044,16605,2,138.43.138.206/45656/outbound/89.151.171.144/40875,3.166565637168791,57.59126221816843,18.187294633077766,260.27574115629216,82.19496166484119
2024-01-01 14:04:00,44.68395205315857,TCP,80.80.217.1,49473,inbound,130.140.158.92,39286,CON,3,4,742,89242,53344,3,80.80.217.1/49473/inbound/130.140.158.92/39286,16.605514192595916,1193.8066699323942,71.8921832884097,1997.1823417461517,120.2722371967655
2024-01-01 14:05:00,124.4457747057344,TCP,178.139.114.89,56331,outbound,114.27.187.154,60233,REQ,4,1,640,27703,49827,4,178.139.114.89/56331/outbound/114.27.187.154/60233,5.142802168360877,400.39125569205845,77.8546875,222.6110132345334,43.2859375
2024-01-01 14:06:00,25.69636545678529,UDP,23.145.61.223,6567,outbound,143.222.231.206,12341,FIN,2,4,616,46558,5956,2,23.145.61.223/6567/outbound/143.222.231.206/12341,23.972261798500426,231.78375206472165,9.668831168831169,1811.8515662574398,75.58116883116882
2024-01-01 14:07:00,299.0625881285996,TCP,113.127.61.37,57416,outbound,33.19.169.139,59667,CON,1,0,698,70705,40801,1,113.127.61.37/57416/outbound/33.19.169.139/59667,2.333959604803038,136.429635867577,58.45415472779369,236.42208289054267,101.29656160458453
2024-01-01 14:08:00,150.70828359833965,UDP,249.238.194.165,22091,inbound,101.200.22.199,53582,CON,4,0,909,19723,69649,4,249.238.194.165/22091/inbound/101.200.22.199/53582,6.031519822909154,462.1444710074803,76.62156215621562,130.86871888584955,21.697469746974697
2024-01-01 14:09:00,178.65596669428112,ICMP,195.221.60.128,52057,inbound,224.111.13.90,22558,REQ,0,3,178,44540,74230,0,195.221.60.128/52057/inbound/224.111.13.90/22558,0.9963283247326208,415.49130081405866,417.02247191011236,249.3059751887131,250.22471910112358
2024-01-01 14:10:00,20.2162355687894,TCP,222.172.223.155,46280,outbound,153.76.246.84,26758,ACK,3,4,869,82527,73728,3,222.172.223.155/46280/outbound/153.76.246.84/26758,42.98525296873744,3646.969770861995,84.84234752589182,4082.2140066179454,94.96777905638665
2024-01-01 14:11:00,225.0131450727134,UDP,149.121.109.12,26121,inbound,109.30.228.239,36921,REQ,1,1,6,7804,31694,1,149.121.109.12/26121/inbound/109.30.228.239/36921,0.026665108823136042,140.85399317341228,5282.333333333333,34.68241820929228,1300.6666666666667
2024-01-01 14:12:00,63.050687369366166,ICMP,155.99.134.21,43871,outbound,122.106.53.132,33896,ACK,3,0,853,93926,33571,3,155.99.134.21/43871/outbound/122.106.53.132/33896,13.528797790941118,532.444631465046,39.356389214536925,1489.6903415145784,110.11254396248535
2024-01-01 14:13:00,269.42648140327003,ICMP,74.230.180.206,44536,inbound,141.155.42.88,41225,REQ,4,1,307,27560,11614,4,74.230.180.206/44536/inbound/141.155.42.88/41225,1.1394574074568824,43.10637892574668,37.83061889250814,102.29135553586866,89.77198697068404
2024-01-01 14:14:00,61.62137818055395,UDP,207.131.223.22,4833,outbound,115.98.46.230,8713,FIN,2,2,548,83145,70690,2,207.131.223.22/4833/outbound/115.98.46.230/8713,8.893017588706481,1147.166812674564,128.9963503649635,1349.288225206205,151.72445255474452
2024-01-01 14:15:00,57.2872474270336,TCP,119.69.215.83,23215,inbound,71.165.223.66,4591,CON,3,0,327,82905,27349,3,119.69.215.83/23215/inbound/71.165.223.66/4591,5.708076660804794,477.4011883680438,83.63608562691131,1447.1807203792707,253.5321100917431
2024-01-01 14:16:00,11.061245387643654,UDP,250.100.83.203,22291,outbound,62.108.166.36,21756,REQ,0,3,356,73611,48008,0,250.100.83.203/22291/outbound/62.108.166.36/21756,32.1844410393139,4340.198442178039,134.85393258426967,6654.856430744201,206.77247191011236
2024-01-01 14:17:00,141.67287683848875,ICMP,161.27.135.0,8230,outbound,119.241.85.125,21798,FIN,1,2,793,6665,56128,1,161.27.135.0/8230/outbound/119.241.85.125/21798,5.597401688285355,396.18027989921865,70.77931904161413,47.04499653521045,8.404791929382093
2024-01-01 14:18:00,169.49585586545865,UDP,165.62.21.69,54331,outbound,136.208.51.90,24219,REQ,0,4,395,88103,13471,0,165.62.21.69/54331/outbound/136.208.51.90/24219,2.3304404581640075,79.4768693972844,34.10379746835443,519.7944194572748,223.04556962025316
2024-01-01 14:19:00,19.80602096456288,TCP,125.148.95.162,22081,outbound,33.237.80.41,51357,CON,3,1,300,4970,11252,3,125.148.95.162/22081/outbound/33.237.80.41/51357,15.146909141253705,568.110072191289,37.50666666666667,250.93379477343638,16.566666666666666
2024-01-01 14:20:00,232.68073224683368,ICMP,79.4.59.119,30016,inbound,204.111.237.125,38436,REQ,2,0,526,19009,42235,2,79.4.59.119/30016/inbound/204.111.237.125/38436,2.2606083233484315,181.51481470840494,80.29467680608364,81.69563425576109,36.138783269961976
2024-01-01 14:21:00,136.04132154093347,UDP,46.177.175.133,47538,outbound,155.239.135.150,48758,ACK,2,2,749,9217,3735,2,46.177.175.133/47538/outbound/155.239.135.150/48758,5.505680123627977,27.454893540387843,4.986648865153538,67.7514735640575,12.30574098798398
2024-01-01 14:22:00,157.36464177134124,TCP,217.55.109.186,17019,inbound,252.105.124.112,45122,CON,0,2,285,67574,42687,0,217.55.109.186/17019/inbound/252.105.124.112/45122,1.8110802832959094,271.26169843176314,149.77894736842106,429.41031250329047,237.1017543859649
2024-01-01 14:23:00,132.28474780677462,ICMP,248.231.254.156,49827,inbound,64.122.253.220,23281,ACK,4,0,330,94026,18416,4,248.231.254.156/49827/inbound/64.122.253.220/23281,2.4946186576401357,139.21483999727496,55.806060606060605,710.784890615974,284.92727272727274
2024-01-01 14:24:00,120.28884195651024,TCP,199.103.76.229,45463,outbound,114.19.15.144,5418,FIN,4,4,50,44422,24326,4,199.103.76.229/45463/outbound/114.19.15.144/5418,0.41566615146296965,202.229896009764,486.52,369.2944356057607,888.44
2024-01-01 14:25:00,167.93613535933451,ICMP,146.1.7.74,64501,inbound,208.18.119.247,37326,FIN,2,4,773,20228,48289,2,146.1.7.74/64501/inbound/208.18.119.247/37326,4.602940268608687,287.54383264016155,62.46959896507115,120.45055078061645,26.16817593790427
2024-01-01 14:26:00,46.65654975462068,UDP,225.181.124.255,14234,inbound,136.165.37.180,23252,REQ,0,3,968,97417,75264,0,225.181.124.255/14234/inbound/136.165.37.180/23252,20.747354982118736,1613.1497162956452,77.75206611570248,2087.9597936911787,100.63739669421487
2024-01-01 14:27:00,54.66024633553181,TCP,38.175.26.19,18817,inbound,93.104.99.89,56115,ACK,0,4,622,69101,24625,0,38.175.26.19/18817/inbound/93.104.99.89/56115,11.379385233316627,450.5102272836366,39.59003215434084,1264.19115596047,111.09485530546624
2024-01-01 14:28:00,258.54950774195385,ICMP,140.42.188.30,27294,outbound,159.43.187.75,13412,ACK,0,3,709,540,41451,0,140.42.188.30/27294/outbound/159.43.187.75/13412,2.742221426728144,160.32132631778322,58.46403385049366,2.0885748525150887,0.7616361071932299
2024-01-01 14:29:00,283.8400270938765,TCP,91.223.60.201,63032,inbound,247.144.78.72,12343,CON,3,2,378,61055,41280,3,91.223.60.201/63032/inbound/247.144.78.72/12343,1.3317360622819463,145.43403346825065,109.2063492063492,215.10355894874135,161.52116402116403
2024-01-01 14:30:00,112.0554639522979,TCP,195.108.90.162,6221,inbound,167.169.175.139,7499,ACK,4,0,764,49713,79474,4,195.108.90.162/6221/inbound/167.169.175.139/7499,6.818052177493419,709.2380611964817,104.02356020942409,443.6463715965057,65.06937172774869
2024-01-01 14:31:00,81.29632747575177,UDP,95.142.143.252,49345,outbound,96.88.102.145,32579,ACK,4,4,600,71049,68667,4,95.142.143.252/49345/outbound/96.88.102.145/32579,7.380407192181736,844.6507011092388,114.445,873.9509176622003,118.415
2024-01-01 14:32:00,193.2354630173808,TCP,13.112.34.243,8476,outbound,207.223.5.121,19182,CON,3,3,825,11763,23071,3,13.112.34.243/8476/outbound/207.223.5.121/19182,4.269402660969091,119.39319853480958,27.964848484848485,60.87391939512657,14.258181818181818
2024-01-01 14:33:00,122.6793779123191,ICMP,203.186.148.242,42510,inbound,236.170.115.162,15752,CON,1,2,538,19647,9499,1,203.186.148.242/42510/inbound/236.170.115.162/15752,4.385415129709226,77.42947642585118,17.656133828996282,160.14916552676053,36.51858736059479
2024-01-01 14:34:00,7.713368062537423,ICMP,182.202.157.254,15883,outbound,226.229.247.181,45798,ACK,3,4,774,81762,15707,3,182.202.157.254/15883/outbound/226.229.247.181/45798,100.34526989048952,2036.3348245089392,20.29328165374677,10600.038703858145,105.63565891472868
2024-01-01 14:35:00,46.93016395012049,ICMP,252.47.244.34,28260,inbound,249.61.196.209,30569,REQ,0,1,144,105,35109,0,252.47.244.34/28260/inbound/249.61.196.209/30569,3.068389024872143,748.1115991266394,243.8125,2.2373669973026042,0.7291666666666666
2024-01-01 14:36:00,214.8200714313345,ICMP,86.165.158.205,32923,inbound,144.135.88.95,32124,CON,3,2,60,7138,1582,3,86.165.158.205/32923/inbound/144.135.88.95/32124,0.2793035101432713,7.3643025507775866,26.366666666666667,33.227807590044506,118.96666666666667
2024-01-01 14:37:00,197.7112901788544,UDP,152.113.176.223,33107,inbound,126.89.243.85,58459,CON,0,4,868,6514,50855,0,152.113.176.223/33107/inbound/126.89.243.85/58459,4.390239926181182,257.21849244924425,58.58870967741935,32.94703096675602,7.5046082949308754
2024-01-01 14:38:00,8.226088151794698,TCP,100.159.182.206,3196,outbound,159.234.137.183,17174,ACK,2,2,780,87759,37806,2,100.159.182.206/3196/outbound/159.234.137.183/17174,94.82028220544004,4595.866139819059,48.46923076923077,10668.375828291299,112.51153846153846
2024-01-01 14:39:00,66.66945136369152,UDP,235.185.98.2,46950,inbound,121.75.244.91,34238,ACK,0,0,75,69606,71930,0,235.185.98.2/46950/inbound/121.75.244.91/34238,1.124953010200491,1078.9049336496175,959.0666666666667,1044.0463897068717,928.08
2024-01-01 14:40:00,69.3993314967626,TCP,208.196.84.124,17687,outbound,70.250.147.132,33900,CON,4,0,3,76686,74692,4,208.196.84.124/17687/outbound/70.250.147.132/33900,0.04322808210537225,1076.2639695381547,24897.333333333332,1104.9962347775254,25562.0
2024-01-01 14:41:00,201.60063380525864,TCP,138.82.24.67,28564,outbound,23.136.57.186,62780,ACK,3,0,575,2706,34256,3,138.82.24.67/28564/outbound/23.136.57.186/62780,2.852173572804519,169.92010071302886,59.57565217391304,13.422576848711353,4.706086956521739
2024-01-01 14:42:00,6.011190272533809,TCP,61.28.126.18,54153,inbound,221.207.181.45,4263,CON,0,1,748,16582,52218,0,61.28.126.18/54153/inbound/221.207.181.45/4263,124.43459050327257,8686.79872580199,69.81016042780749,2758.5218980284303,22.168449197860962
2024-01-01 14:43:00,31.322163737173696,UDP,171.193.73.60,20077,outbound,22.191.7.122,39723,REQ,1,0,448,98929,75238,1,171.193.73.60/20077/outbound/22.191.7.122/39723,14.302971013088273,2402.0690470596774,167.94196428571428,3158.434418200468,220.82366071428572
2024-01-01 14:44:00,239.99483400341947,TCP,171.152.19.47,12109,outbound,20.178.77.38,37845,REQ,2,1,958,71973,24600,2,171.152.19.47/12109/outbound/20.178.77.38/37845,3.991752589084273,102.50220635853144,25.678496868475992,299.89395521311314,75.12839248434238
2024-01-01 14:45:00,53.64554415009465,UDP,211.86.151.138,31588,outbound,37.177.161.74,31639,CON,1,0,741,34048,6439,1,211.86.151.138/31588/outbound/37.177.161.74/31639,13.812889993747833,120.02860819128514,8.689608636977058,634.6845863793876,45.94871794871795
2024-01-01 14:46:00,195.8585577447772,ICMP,110.225.182.27,25233,outbound,118.103.160.30,14770,CON,1,2,902,90087,35897,1,110.225.182.27/25233/outbound/118.103.160.30/14770,4.605364250539382,183.2802222856011,39.79711751662971,459.95947809128745,99.87472283813747
2024-01-01 14:47:00,71.53101603591327,ICMP,197.190.58.132,60119,outbound,123.53.171.33,21945,FIN,1,4,275,91901,79289,1,197.190.58.132/60119/outbound/123.53.171.33/21945,3.8444861437719817,1108.4562249219516,288.32363636363635,1284.7713494501415,334.18545454545455
2024-01-01 14:48:00,29.922473688527614,TCP,51.148.11.49,5005,inbound,242.198.121.112,23769,FIN,2,4,530,91350,18692,2,51.148.11.49/5005/inbound/242.198.121.112/23769,17.712439336297386,624.6809737246617,35.26792452830189,3052.8893082467284,172.35849056603774
2024-01-01 14:49:00,73.02734008073627,UDP,132.245.112.169,22177,outbound,246.61.22.45,2269,ACK,2,0,592,20975,36559,2,132.245.112.169/22177/outbound/246.61.22.45/2269,8.106552961473158,500.6207258758398,61.755067567567565,287.22119656570857,35.43074324324324
2024-01-01 14:50:00,216.70785286351216,ICMP,212.165.152.13,6271,inbound,56.134.117.216,52896,ACK,2,4,215,13157,79467,2,212.165.152.13/6271/inbound/56.134.117.216/52896,0.9921191002497367,366.7010629746317,369.6139534883721,60.71307442784086,61.1953488372093
2024-01-01 14:51:00,256.7233707850751,UDP,203.31.138.188,11577,inbound,189.130.250.165,47631,CON,2,0,683,32500,49287,2,203.31.138.188/11577/inbound/189.130.250.165/47631,2.660451200493925,191.9848584461846,72.16251830161055,126.5954085154503,47.58418740849195
2024-01-01 14:52:00,249.0829373836408,UDP,146.154.54.181,21835,inbound,212.161.112.43,25877,CON,1,0,485,71558,15464,1,146.154.54.181/21835/inbound/212.161.112.43/25877,1.947142606773569,62.083738703394786,31.884536082474227,287.2858364030991,147.54226804123712
2024-01-01 14:53:00,119.2153405325746,TCP,210.119.214.74,30869,inbound,128.107.157.16,28656,FIN,4,3,329,68707,63226,4,210.119.214.74/30869/inbound/128.107.157.16/28656,2.7597119509137626,530.3512091442965,192.17629179331308,576.3268359010087,208.83586626139817
2024-01-01 14:54:00,200.4587324575368,ICMP,21.171.132.86,7159,inbound,59.137.98.83,13880,FIN,4,3,255,87661,79915,4,21.171.132.86/7159/inbound/59.137.98.83/13880,1.2720822728639007,398.6606071996809,313.3921568627451,437.30197694714667,343.7686274509804
2024-01-01 14:55:00,61.57479019520471,TCP,169.58.254.88,6597,inbound,146.44.107.218,57917,CON,2,3,387,27603,62109,2,169.58.254.88/6597/inbound/146.44.107.218/57917,6.285039685448065,1008.6757876576069,160.48837209302326,448.2841096574236,71.32558139534883
2024-01-01 14:56:00,88.01500430527787,TCP,233.181.201.149,54307,outbound,187.61.58.176,6129,REQ,3,1,126,23865,49200,3,233.181.201.149/54307/outbound/187.61.58.176/6129,1.4315740934690193,558.9955984021885,390.4761904761905,271.14695032252496,189.4047619047619
2024-01-01 14:57:00,268.91111197448384,ICMP,83.64.63.70,60076,outbound,228.190.214.159,36714,REQ,0,3,767,46712,41141,0,83.64.63.70/60076/outbound/228.190.214.159/36714,2.852243607072579,152.9910746265619,53.63885267275098,173.70795746228723,60.902216427640155
2024-01-01 14:58:00,3.999276860869737,ICMP,4.192.142.103,14755,outbound,138.10.101.69,3537,ACK,3,0,584,98418,73174,3,4.192.142.103/14755/outbound/138.10.101.69/3537,146.0263993508555,18296.807784416953,125.29794520547945,24608.948923480304,168.52397260273972
2024-01-01 14:59:00,25.744008403254977,UDP,204.149.213.241,8213,inbound,123.232.189.174,59206,CON,3,2,550,84435,953,3,204.149.213.241/8213/inbound/123.232.189.174/59206,21.364194393692788,37.0183222857986,1.7327272727272727,3279.79227932991,153.51818181818183
2024-01-01 15:00:00,62.44508791829359,ICMP,175.208.92.173,15565,outbound,34.227.100.144,3825,CON,3,3,324,93112,54285,3,175.208.92.173/15565/outbound/34.227.100.144/3825,5.1885586328894036,869.3237820567941,167.5462962962963,1491.1020723012289,287.38271604938274
2024-01-01 15:01:00,8.057007941758533,UDP,142.177.147.177,44670,outbound,232.103.181.203,33369,ACK,4,3,204,81848,58615,4,142.177.147.177/44670/outbound/232.103.181.203/33369,25.31957290779022,7275.033166618254,287.328431372549,10158.60982037654,401.2156862745098
2024-01-01 15:02:00,54.512486983430215,UDP,112.160.118.58,12111,outbound,213.39.18.66,14919,FIN,0,2,172,9528,55392,0,112.160.118.58/12111/outbound/213.39.18.66/14919,3.155240377352104,1016.134156873766,322.04651162790697,174.7856413686677,55.395348837209305
2024-01-01 15:03:00,174.95416413481067,UDP,43.206.11.39,47459,inbound,82.180.242.63,40773,FIN,3,0,735,31519,42773,3,43.206.11.39/47459/inbound/82.180.242.63/40773,4.201100348967098,244.48117717873424,58.19455782312925,180.1557576858421,42.882993197278914
2024-01-01 15:04:00,126.48522272269012,ICMP,118.19.221.165,54711,outbound,83.46.5.15,9245,REQ,2,1,217,65295,35622,2,118.19.221.165/54711/outbound/83.46.5.15/9245,1.7156154318181271,281.62973692269736,164.15668202764977,516.2263116155051,300.89861751152074
2024-01-01 15:05:00,267.8122461519848,TCP,131.155.183.89,3800,inbound,200.239.145.179,56678,CON,4,3,245,73795,17660,4,131.155.183.89/3800/inbound/200.239.145.179/56678,0.9148200036415111,65.94171944615952,72.08163265306122,275.54751905602166,301.2040816326531
2024-01-01 15:06:00,245.2513241653584,UDP,94.12.204.65,43103,outbound,176.170.38.255,7062,FIN,2,2,336,89946,34102,2,94.12.204.65/43103/outbound/176.170.38.255/7062,1.3700231839460126,139.04919827061585,101.49404761904762,366.7503134024049,267.69642857142856
2024-01-01 15:07:00,102.611023774193,TCP,37.176.229.65,28588,inbound,177.112.139.236,33055,REQ,2,0,703,39242,37600,2,37.176.229.65/28588/inbound/177.112.139.236/33055,6.851115739250686,366.4323638631946,53.4850640113798,382.43454315743304,55.82076813655761
2024-01-01 15:08:00,77.9010876860446,TCP,36.181.25.74,29859,inbound,138.70.109.54,56405,REQ,3,4,298,71640,54083,3,36.181.25.74/29859/inbound/138.70.109.54/56405,3.8253637895403156,694.252180636607,181.48657718120805,919.6277244384839,240.40268456375838
2024-01-01 15:09:00,113.96975320936332,ICMP,200.107.167.42,62611,inbound,129.48.163.20,59625,REQ,2,1,832,38389,29061,2,200.107.167.42/62611/inbound/129.48.163.20/59625,7.300182518353002,254.98870693011608,34.92908653846154,336.83498401088144,46.140625
2024-01-01 15:10:00,177.1294532601908,TCP,150.147.7.28,8721,outbound,37.115.23.54,16106,FIN,0,2,182,77048,34814,0,150.147.7.28/8721/outbound/37.115.23.54/16106,1.0274971025437238,196.54551718657805,191.28571428571428,434.9813008614771,423.34065934065933
2024-01-01 15:11:00,80.49228588278058,TCP,40.217.157.208,15653,outbound,25.134.126.233,15672,FIN,2,2,334,59051,53583,2,40.217.157.208/15653/outbound/25.134.126.233/15672,4.149465956109111,665.6911207371093,160.42814371257484,733.6230963299374,176.7994011976048
2024-01-01 15:12:00,187.2822574639553,ICMP,128.83.115.182,9410,inbound,209.92.93.70,1388,CON,3,2,511,11855,24114,3,128.83.115.182/9410/inbound/209.92.93.70/1388,2.728501924953292,128.75752528047687,47.18982387475538,63.30017675209643,23.199608610567516
2024-01-01 15:13:00,122.882554492153,UDP,144.173.61.234,18070,outbound,225.198.121.23,35592,CON,2,3,383,84653,49631,2,144.173.61.234/18070/outbound/225.198.121.23/35592,3.1167971855960848,403.88971571362737,129.58485639686685,688.89355653333,221.0261096605744
